날짜,제목,내용
2024.01.26.,"'예상대로 2호 따따블' 현대힘스, '애플 비전프로 수혜주' 뉴프렉스 상한가 [...",현대힘스는 2008년 HD한국조선해양(옛 현대중공업)의 선박 블록과 배관 제조 부문을 현물 출자해 설립됐다. 현재 조선업 호황에 맞춰 선박 곡블록 위주로 물량 점유율을 확대하고 있다. 아울러 독립형 탱크 사업과 함께 자회사(원하이테크)를 통해 친환경 사업으로 영역을 넓힐 계획이다. 최지용...
2024.01.27.,1억 넣었더니 20억 됐다…2000% 뛴 HD현대일렉트릭[윤현주의 主食이 주식],"HD현대일렉트릭의 역사를 거슬러 올라가면 1977년 현대중공업 중전기사업본부로 시작해 2017년 현대중공업으로부터 인적분할돼 독립법인이 됐다. 독립법인 출범 후 급속히 악화된 글로벌 전력기기 시장 상황으로 시련을 겪기도 했으나, 수익성 위주의 선별 수주 전략과 전사적 경영혁신활동(H-DNA)을 통해..."
2024.01.27.,"화제주, 상장 첫날 '따따블'...'현대힘스'는 어떤 회사?","현대힘스의 주요 고객사는 HD현대중공업, 현대삼호중공업, 현대미포조선 등이다. 앞서 현대힘스는 기관투자자를 대상으로 진행한 수요예측에서 경쟁률 681대1을 기록하며 희망 가격 범위(5000~6300원) 상단보다 높은 7300원으로 공모가를 확정했다. 일반 투자자 대상 공모주 청약에서는 경쟁률 1231대 1을..."
2024.01.27.,[데이터 뉴스룸] 운송업체 올 초반 주가 성적은?…흥아해운 웃고 VS 현대미포...,"이달 23일 기준 시가총액 상위 기업으로는 HMM(13조 6429억 원, 전체 상장사 중 시총 순위 22위)와 HD현대중공업(10조 5640억 원, 37위) 시총 금액이 10조 원을 넘었다. 이외 시총 1조 클럽에는 18곳이 포함됐다. 여기에는 △대한항공(8조 2849억 원) △HD한국조선해양(8조 327억 원) △한화에어로스페이스..."
2024.01.28.,HD현대중공업이 건조한 초대형 컨테이너선 '아네 머스크호'의 모습,HD현대는 지난 26일 울산 HD현대중공업에서 1만6천200TEU(1TEU는 20피트 컨테이너 1개)급 메탄올 추진 초대형 컨테이너선 '아네 머스크호'의 명명식을 열었다고 28일 밝혔다. 아네 머스크호는 HD현대가 세계적인 해운 그룹 AP몰러-머스크(이하 머스크)로부터 수주한 총 18척의 초대형 컨테이너선 중...
2024.01.28.,"HD한국조선해양 연초 쌓인 일감만 3조, 정기선 호황 속 공정관리 더 힘준다","HD한국조선해양 내 HD현대중공업과 현대삼호중공업 등도 여전히 인력 보강이 필요한 것으로 파악된다. 특히 수주 물량이 늘어난 만큼, 조선업계에서는 이를 소화하기 위해선 지금보다 20% 이상의 인력 충원이 필요할 것으로 보고 있다. 정 부회장은 인력난 해소를 위해 외국인 인력 보강도 추진하고 있다...."
2024.01.28.,"홍범도함 또 수난?…방사청, HD현대重 ‘지체상금’ 항소 만지작 [신대원의 軍...",그런데 올해 들어 건조를 맡았던 HD현대중공업과 방위사업청 간 지체상금을 둘러싼 소송으로 홍범도함은 다시 한번 주목받고 있다. 서울중앙지법은 지난 11일 HD현대중공업이 국가를 상대로 낸 물품대금 청구소송에서 국가가 HD현대중공업에 205억5599만원과 지연이자를 함께 지급하라는 원고 일부승소...
2024.01.28.,"HD현대일렉트릭, 美 변압기 교체 수요 수혜에 투자자들 군침?",HD현대일렉트릭은 2017년 4월 1일에 현대중공업으로부터 인적분할 후 전기전자기기 및 에너지솔루션 전문기업으로 독립 출범했다. 2022년 4월 신재생에너지용 전력변환기기 강소기업인 HD현대플라스포(주)를 인수해 전력변환 시장 공략을 위한 교두보를 확보했다. 이 회사의 제품들은 제품들은 전력변압기...
2024.01.28.,[스트레이트] 신 정경유착? 대통령 해외순방과 재벌,"HD현대중공업이 카타르 국영석유회사와 맺은 LNG 운반선 17척 수주 계약을 성과로 내세웠습니다. 39억 달러, 우리 돈 5조 2천억 원어치입니다. 그런데 사전 약정은 2020년 중순에 체결됐습니다. 문재인 정부 때입니다. 당시 문재인 청와대도 ""문재인 대통령과 정부가 펼친 경제 외교의 결실""이라고 했습니다...."
2024.01.28.,세계 최초 메탄올 추진 초대형 컨테이너선 건조 …'아네 머스크' 명명,"HD현대는 지난 26일 울산 HD현대중공업에서 1만6200TEU급 메탄올 추진 초대형 컨테이너선 명명식을 가졌다. 이 선박은 길이 351m, 너비 54m, 높이 33m 규모로, HD현대가 세계적인 해운그룹 AP몰러-머스크(이하 머스크)로부터 수주한 총 18척의 초대형 컨테이너선 중 첫 번째 선박이다. 메탄올은 기존 선박유에..."
2024.01.28.,친환경 선박 새 지평...세계 첫 메탄올 추진 초대형 컨테이너선 건조,포쓰저널 송신용 기자 HD현대중공업이 건조한 세계 최초 메탄올 추진 초대형 컨테이너선 '아네 머스크호'./HD현대 HD현대가 세계 첫 메탄올 추진 초대형 컨테이너선을 성공적으로 건조하며 친환경 선박 시장의 새 지평을 열었다. HD현대는 26일 울산 HD현대중공업에서 1만6200TEU급 메탄올 추진 초대형...
2024.01.28.,올해 2조7000억 일감 따냈다…암모니아 운반선에 웃는 'K조선',"HD현대중공업은 암모니아 추진선용 엔진을 올해 안에 만들겠다는 목표다. 암모니아 vs 메탄올, 친환경 연료 경쟁 2030년까지 선박 운항 탄소배출량을 40% 줄인다(2008년 대비)는 국제해사기구(IMO) 결정에 따라 선박 분야에서도 친환경 연료의 수요는 늘 전망이다. 하지만 선박용 친환경 연료가 암모니아만 있는..."
2024.01.29.,"HD현대중공업, 독자 기술 '힘센엔진' 1만5천 대 생산 기록",세계 60여개국에 수출…중형엔진 시장점유율 35%로 세계 1위 그룹사 협력으로 엔진 애프터마켓 사업 및 해외 라이선싱 사업 강화 HD현대중공업은 국내 최초 독자 기술로 개발한 '힘센엔진'(HiMSEN) 누계 생산 1만5천 대를 달성했다고 29일 밝혔다. HD현대중공업은 이날 울산 본사에서 임원과 선주 감독관...
2024.01.29.,HD현대중공업 ‘힘센엔진’ 1만5000대 생산 달성,"HD현대중공업이 국내 최초 독자기술로 개발한 ‘힘센엔진(HiMSEN)’의 누계생산 1만5000대를 달성했다고 29일 밝혔다. HD현대중공업은 이날 ‘힘센엔진 생산누계 1만5000대 달성 기념행사’를 가졌다. 행사에는 한주석 엔진기계사업대표와 HD현대마린솔루션 이기동 사장, 선주감독관, 해외 조선소 및..."
2024.01.29.,"HD현대중공업, '힘센엔진' 1만5000대 생산 신기록",2001년 첫 생산 이후 23년 만에 대기록 독자 개발 중형 엔진…세계 점유율 35%로 1위 HD현대중공업이 국내 최초 독자 기술로 개발한 '힘센 엔진(HiMSEN)'의 누계 생산 1만5000대를 달성하며 '글로벌 넘버원 엔진 메이커'로서의 위상을 확고히 하고 있다. HD현대중공업은 29일 한주석 HD현대중공업...
2024.01.29.,"HD현대중공업, 2300억원 규모 에탄운반선 수주",HD현대중공업은 아시아 소재 선사와 2300억원 규모의 에탄운반선(VLEC) 1척을 수주했다고 29일 공시했다. 이는 지난 2022년 매출액 대비 2.54%에 해당하는 규모로 계약기간은 오는 2027년 3월31일까지다.
2024.01.29.,"HD현대중공업, 독자 기술 '힘센엔진' 누계 1만 5천대 달성","HD현대중공업은 '힘센엔진 생산 누계 1만5천대 달성 기념 행사'를 가졌다고 29일 밝혔다. 행사에는 한주석 엔진기계사업대표와 HD현대마린솔루션 이기동 사장, 선주 감독관, 해외 조선소 및 선급 관계자 등이 참여했다. 이날 HD현대중공업은 4천320㎾급 힘센엔진을 생산하며 힘센엔진 누계 생산..."
2024.01.29.,"HD현대重, '힘센엔진' 1만5000만대 누계 생산","HD현대중공업은 국내 최초 독자 기술로 개발한 '힘센엔진(HiMSEN)'의 누계 생산 1만5000대를 달성했다고 29일 밝혔다. HD현대중공업은 이날 한주석 엔진기계사업대표와 HD현대마린솔루션 이기동 사장, 선주 감독관, 해외 조선소 및 선급 관계자 등이 함께한 가운데 '힘센엔진 생산누계 1만000천대 달성..."
2024.01.29.,"HD현대중공업 '힘센엔진' 1만5,000대 생산 .... 2001년 첫 생산 이후 23년만에...",HD현대중공업이 29일 국내 최초로 독자 개발한 '힘센엔진(HiMSEN)'의 누계 생산 1만5천대 달성 기념 행사를 가졌다 HD현대중공업은 국내 최초 독자 기술로 개발한 '힘센엔진(HiMSEN)'의 누계 생산 1만5000대를 달성했다고 29일 밝혔다. HD현대중공업은 이날 한주석 엔진기계사업대표와 HD현대마린솔루션...
2024.01.29.,"HD현대중공업, 2300억 규모 VLEC 1척 수주",HD현대중공업은 아시아 소재 선사와 2300억원 규모의 VLEC(에탄운반선) 1척을 수주했다고 29일 공시했다. 이는 지난 2022년 매출액 대비 2.54%에 해당하는 규모로 계약기간은 오는 2027년 3월31일까지다.
2024.01.30.,"HD현대중공업, 30년째 설 명절 위문품 기탁","HD현대중공업이 민족 대명절인 설을 앞두고 올해로 30년째 지역 이웃들과 온정을 나눴다. HD현대중공업은 30일 울산 동구청에서 '설 명절 위문품 전달식'을 갖고 4250만원 상당의 온누리상품권을 동구청에 기탁했다고 밝혔다. 이날 전달식에는 HD현대중공업 김원탁 전무, 김종훈 동구청장..."
2024.01.30.,"HD현대중공업, 전천후 작업장…비 바람에도 'OK'","HD현대중공업이 시설투자를 통해 함정 건조 경쟁력을 높이고 있다. HD현대중공업은 최근 울산 본사 특수선사업부에 함정 블록 작업장을 새롭게 조성했다고 30일 밝혔다. 이번에 조성된 주요 작업장은 고정식 대형 쉘터(Shelter) 1개 동, 크레인 2기, 부속건물이다. 이 작업장은 총 면적 1820㎡로 쉘터는 길이..."
2024.01.30.,2백만 원 납입에 8백만 원... HD현대중공업 하청노동자 지원,"이에 울산시가 울산지역 조선업 2대 원청 HD현대중공업, 현대미포조선 사내협력사 근로자 9280명에게 지원 사업을 펼친다. 올해부터 2026년까지 371억 2000만 원을 투입해 실질적인 임금인상 효과를 주는 방식이다. 울산시가 고용노동부의 '조선업 재직자 희망공제사업' 공모에 선정돼 시행하는 이 사업은..."
2024.01.30.,"HD현대중공업, ‘힘센엔진’ 1만 5천 대 생산",HD현대중공업은 국내 최초 독자 기술로 개발한 '힘센엔진' 누계 생산 1만 5천 대를 달성했습니다. 1만 5천 대째 생산된 4천 320㎾급 힘센엔진은 중국 양쯔장조선에서 건조중인 1만 6천TEU급 컨테이너선에 탑재될 예정입니다.
2024.01.30.,"HD한국조선해양, 초대형 에탄운반선 1척 2300억원에 수주",HD현대중공업이 지난 2022년 건조해 인도한 초대형 에탄운반선의 시운전 모습. 사진=HD현대 제공 매일일보 = 이상래 기자 | HD현대의 조선 중간 지주사인 HD한국조선해양이 초대형 에탄운반선을 수주했다. 30일 HD현대에 따르면 HD한국조선해양은 최근 아시아 소재 선사와 초대형 에탄 운반선 한...
2024.01.30.,"[AT 산업 단신] LS머트리얼즈, 한화솔루션, LG전자, HD현중, SK머티리얼즈, 휴...","HD현대중공업이 안전사고 예방과 생산성 향상을 기대할 수 있는 전천후 작업장을 신설하는 등 함정 건조 경쟁력 키우기에 나선다. HD현대중공업은 최근 울산 본사 특수선사업부에 고정식 대형 셸터(Shelter) 한 동과 크레인 2기, 부속건물 등으로 구성된 함정 블록 작업장을 새롭게 조성했다. SK머티리얼즈의..."
2024.01.30.,HD한국조선해양 올들어 4조 원 넘는 일감 확보,"정 부회장은 지난해 12월13일 HD현대중공업 울산 본사에서 반다르 이브라힘 알코라이예프 장관을 접견하며 ""현재 진행 중인 사업을 성공적으로 수행해 나가는 동시에 향후 공동 발전의 기회를 지속적으로 모색해 나갈 것""이라고 말했다."
2024.01.30.,새내기주 희비교차…'따따블' 현대힘스 약세,"현대힘스의 주요 고객사는 HD현대중공업, 현대삼호중공업), 현대미포조선 등이다. 증권업계 관계자는 ""최근 공모주의 과열 현상이 지속되고 있다""며 ""공모주 투자 시, 전방산업, 성장성 등을 보고 선별해서 투자해야 된다""고 강조했다."
2024.01.30.,포스뱅크 첫날 '따블' 찍고 30% 상승서 마무리...코스닥 하락에 공모주 잇따라...,HD한국조선해양이 현물출자해 설립한 조선 기자재 전문 기업으로 HD현대중공업과 현대삼호중공업 등을 고객사로 두고 있다. 29일 코스닥 시장의 분위기가 안 좋았던 점이 포스뱅크의 상장 첫날 흥행 부진에 영향을 끼친 것으로 보인다. 코스피 지수는 전날 대비 22.90포인트가량 오르면서 2주 만에...
2024.01.31.,"HD현대 울산 임직원들, 19년째 단체헌혈 동참","HD현대는 울산혈액원과 함께 2월 2일까지 HD현대중공업 울산 본사에서 단체헌혈 행사를 한다고 31일 밝혔다. 이번 행사에는 HD현대중공업, HD현대건설기계, HD현대일렉트릭, HD한국조선해양 등 HD현대 울산 지역 임직원 400여 명이 사전 신청해 동참한다. 울산혈액원은 헌혈 버스 총 13대를 사내 11곳에..."
2024.01.31.,"HD현대중공업, 날씨 영향 없는 특수선 작업장 신설",▲ HD현대중공업이 최근 특수선사업부에 새롭게 조성한 고정식 대형 셸터를 비롯한 함정 블록 작업장.HD현대중공업이 날씨에 관계없는 전천후 특수선 작업장을 신설했다. HD현대중공업은 연내 실내 작업장을 추가해 함정 건조 역량을 강화할 계획이다. HD현대중공업은 신축 블록 작업장에서 주원호...
2024.01.31.,HD현대중공업. 중동에서 해상플랫폼 상부 구조물 1조5337억에 수주,HD현대중공업이 1조5천억 원 넘는 해상플랫폼 상부 구조물의 공사를 진행한다. HD현대중공업은 중동 발주처로부터 해상플랫폼 상부 구조물 1기를 수주했다고 31일 공시했다. HD현대중공업이 1조5천억 원 넘는 해상플랫폼 상부 구조물의 공사를 진행한다. 사진은 HD현대중공업 울산조선소 모습....
2024.01.31.,"[AT 산업 단신] 한미반도체, 한화그룹, 에코프로, HD현대, 일진디스플레이","HD현대는 대한적십자사 울산혈액원과 함께 내달 2일까지 5일간 HD현대중공업 울산 본사에서 임직원 대상 단체헌혈을 실시한다고 밝혔다. 올해 처음 진행된 이번 단체헌혈에는 HD현대중공업, HD현대건설기계, HD현대일렉트릭, HD한국조선해양 등 HD현대 울산 지역 임직원 400여 명이 사전 신청을 통해..."
2024.01.31.,"HD현대, 친환경 선박 새 시대 열었다","HD현대는 26일 울산 HD현대중공업에서 1만6200TEU급 메탄올 추진 초대형 컨테이너선의 명명식을 진행했다. 이 선박은 길이 351m, 너비 54m, 높이 33m 규모로, HD현대가 세계적인 해운그룹 AP몰러-머스크(이하 머스크)로부터 수주한 총 18척의 초대형 컨테이너선 중 첫 번째 선박이다. ●초격차 친환경 기술 과시..."
2024.01.31.,"HD현대重, 설 앞두고 릴레이 사회공헌활동",지난 30일 울산 동구청에서 열린 HD현대중공업의 설 명절 위문품 전달식에서 관계자들이 기념사진을 찍고 있다. ⓒHD현대중공업 HD현대중공업이 설을 앞두고 사회공헌활동에 나서고 있다. HD현대중공업은 지난 30일 울산 동구청에서 설 명절 위문품 전달식을 열고 4250만 원 규모 온누리 상품권을...
2024.01.31.,"현대삼호중공업, 2306억 규모 원유운반선 2척 수주 계약",HD한국조선해양은 자회사 현대삼호중공업이 오세아니아 지역 선사와 원유운반선 2척 수주 계약을 체결했다고 31일 공시했다. 계약금액은 2306억원으로 이는 2022년 매출 대비 4.96%에 해당하는 규모이다. 계약기간은 2026년 7월 31일까지다.
2024.01.31.,"HD현대, 해양플랜트·유조선 등 1조7600억원 규모 수주",HD현대는 자회사 HD현대중공업이 중동 발주처로부터 해상플랫폼의 상부 구조물 1기를 1조5337억원에 수주했다고 31일 밝혔다. 납기는 2028년 4월 15일이다. 이와 별도로 또다른 조선 자회사 현대삼호중공업은 오세아니아 선사로부터 원유운반선 2척을 2306억원에 수주했다고 밝혔다. 납기는 2026년...
2024.01.31.,"현대힘스, 주가 급등…'신성장 동력 확보' 성장세 전망","주요 매출처는 HD현대중공업과 현대삼호중공업으로 2022년 매출 약 1375억원 중 HD현대중공업 매출은 40.8%, 현대삼호중공업 매출은 50.8%를 차지했다. 최광식 다올투자증권 연구원은 ""현대힘스는 국내 블록 전문 생산업체 중 최대 규모 부지와 전문성을 갖췄다""면서 ""특히 곡블록 중 특히 곡률이 높은 프로펠러..."
2024.01.31.,"유한킴벌리, HD현대와 핸드타월 재활용 협력 ""연간 18.6톤 온실가스 감축 전망...","HD현대 글로벌R&D센터에서 열린 이날 협약식에는 유한킴벌리 지속가능경영부문장 손승우 전무, HD현대중공업 ESG부ᆞHD한국조선해양 HSE 담당 류희진 상무를 비롯한 양사 임직원들이 참석했다. 양사는 핸드타월 재활용 사업인 바이사이클(BI:CYCLE) 캠페인을 함께 진행하고 산업계 전반의 자원순환 환경 구축을..."
2024.02.01.,"HD현대중공업, 수출형 잠수함 개발에 안전 인증제도 처음 도입","국내·외 선급과 수출형 잠수함 안전 관련 협약 HD현대중공업은 잠수함 해외시장 개척을 위해 국내·외 선급과 잇달아 업무협약(MOU)을 맺었다고 1일 밝혔다. 최근 노르웨이·독일선급(DNV)과 'Naval Submarine Rule 기반 잠수함 안전 분야 선급 인증'을 위한 업무협약을 체결했고, 한국선급(KR)과 '함정 규칙과..."
2024.02.01.,"거제대, HD현대중공업과 뿌리산업 외국인 인력 양성 업무 협약 체결",허정석 거제대 총장(왼쪽)과 김동일 HD현대중공업 전무가 뿌리산업 외국인 인력 양성을 위한 업무 협약을 체결했다. 거제대학교(총장 허정석)는 지난 31일 뿌리산업 외국인 기술인력 양성과 관련하여 HD현대중공업(전무 김동일)과 협약식을 가졌다. 이번 협약식에서 거제대와 HD현대중공업은 최근 기업체에...
2024.02.01.,"HD현대중공업, 7년 만 수주 FPSO 'P78' 전체 조립 위해 싱가포르로 출항","상부 조립 위해 싱가포르 케펠에 전달…HD현대중공업 하부 구조물 건조 HD현대중공업, 싱가포르 케펠과 컨소시엄 맺어 'P78' 수주 HD현대중공업이 7년 만에 수주한 부유식 원유생산저장하역설비(FPSO)의 하부 구조물이 싱가포르로 출항했다. 탑사이드(상부 구조물)를 담당하는 싱가포르 조선소에..."
2024.02.01.,HD현대 울산지역 임직원 단체헌혈…19년째 생명나눔 실천,▲ HD현대는 대한적십자사 울산혈액원과 함께 지난 29일부터 오는 2월2일까지 5일간 HD현대중공업 울산 본사에서 임직원 대상 단체헌혈을 실시하고 있다.HD현대 울산 지역 임직원들이 19년째 단체 헌혈을 이어가며 '생명 나눔'에 앞장섰다. HD현대는 대한적십자사 울산혈액원과 함께 지난 29일부터 오는...
2024.02.01.,"HD한국조선해양, 1조7600억 원 규모 해양플랜트·유조선 동시 수주","2척 약 2306억 원, 해상플랫폼 상부 구조물 약 1조5337억 원으로 두 계약을 합치면 약 1조7643억 원 규모다. 수주한 원유 운반선 2척은 현대삼호중공업에서 건조돼 2026년 7월까지 선주사에 순차적으로 인도될 예정이다. 해상플랫폼 상부 구조물 1기는 HD현대중공업에서 제작돼 2028년 4월까지 인도된다."
2024.02.01.,"HD현대, 첫 여성 사외이사 선임…이사회 성별 다양성 추구","HD현대는 이지수 김앤장 법률사무소 변호사를, HD한국조선해양과 HD현대중공업은 각각 조영희 엘에이비파트너스 파트너 변호사와 박현정 한양대 법학전문대학원 교수를 선임했다. 현대미포조선은 김성은 경희대 회계·세무학과 교수를, 현대일렉트릭은 전순옥 전 국회의원을 사외이사 겸 감사위원으로..."
2024.02.01.,"코스피, 1월 수출 훈풍에 1.8% 상승…외국인 삼성전자·현대차·삼성물산 등 ...","또한 기관 순매도 상위 종목은 삼성전자(3,215억원), 네이버(364억원), SK하이닉스(353억원), 이닉스(307억원), 삼성전기(202억원), 삼성중공업(190억원), 엔켐(190억원), 삼양식품(156억원), 하이브(142억원), 한올바이오파마(134억원), HD현대중공업(132억원), IBKS제24호스팩(122억원), ISC(113억원)..."
2024.02.01.,"방위산업·전쟁 및 테러 관련주, '웃음' 에이스테크·한화·기아·빅텍·대한...","이외에 SNT다이내믹스, 풍산홀딩스, 현대위아, 휴니드, 한일단조, 대양전기공업, 퍼스텍, 스페코, 대한항공, HD한국조선해양, 풍산, 평화산업, SNT모티브, 한컴라이프케어, 쌍용정보통신, HJ중공업, LIG넥스원, 혜인, 우리기술 등은 상승했다. 하지만 대성하이텍, 비츠로테크, 한국항공우주, 에스코넥..."
2024.02.01.,"삼성중공업, 독보적 기술력 앞세워 ‘해양플랜트’ 수주 집중",스마트에프엔 신종모 기자 삼성중공업이 HD현대중공업과 한화오션 등 조선사들과 경쟁을 위해 해양플랜트 프로젝트 수주에 총력을 다할 것으로 예상된다. 올해는 해양플랜트 부문에서 사상 유례없는 호황기가 예상된다. 최근 유가상승으로 천연가스를 시추하고 처리하는 각종 플랜트 수요가...
2024.02.02.,"HD현대, 협력사에 대금 4243억 조기 지급","조선 3사(HD현대중공업(329180)·현대미포조선·현대삼호중공업)가 2199억 원, 건설기계 3사(HD현대사이트솔루션·HD현대인프라코어(042670)·HD현대건설기계(267270))가 1698억 원, 에너지 부문 HD현대일렉트릭(267260)이 263억 원, HD현대마린솔루션이 83억 원을 조기 지급한다. 주요 계열사들은 협력사의..."
2024.02.02.,"'쾌속 질주' HD현대일렉, 독립법인 출범 후 최대 성과","HD현대일렉트릭은 1977년 현대중공업 중전기사업본부로 시작해 2017년 현대중공업으로부터 인적분할된 바 있다. 영업이익률 또한 11.7%를 달성해 연간 기준 최초로 10%를 웃돌았다. 지난 4분기에는 7973억원 매출과 1247억원의 영업이익을 벌어들였고 전년 동기 대비 17.7%, 143.6% 늘어났다. 특히, 전력기기..."
2024.02.02.,"[브랜드평판] HD현대중공업, 조선 상장기업 2월...1위","2024년 2월 조선 상장기업 브랜드평판 빅데이터 분석결과 1위 HD현대중공업, 2위 HD한국조선해양, 3위 삼성중공업 순으로 분석됐다. 한국기업평판연구소는 조선 상장기업 22개 브랜드에 대해서 빅데이터 분석을 활용한 브랜드 평판조사를 실시했다. 지난 1월 2일부터 2월 2일까지의 조선..."
2024.02.02.,HD현대중공업 잠수함 안전인증제 도입,▲ HD현대중공업은 최근 KR(한국선급)과 '함정 규칙과 수출 잠수함의 신뢰성 및 NATO Code 기반 운항 안전성 확보'를 위한 업무협약을 체결했다고 1일 밝혔다.HD현대중공업이 수출형 잠수함 개발에 안전 인증제를 도입하기로 했다. 잠수함 성능의 핵심 사양인 안전성에 대한 신뢰도를 높여 K-방산의 수출...
2024.02.02.,"HD현대중공업, 연초부터 '수주 랠리'","1월에만 13척…가스운반선 우위 일반 상선 부문도 지속 건조 예정 HD현대의 조선 계열사 HD현대중공업이 올 1월에만 13척의 선박을 수주하며 조선업계 호황을 이끌고 있다. 최근 업계 트렌드로 자리 잡은 가스 운반선 시장에서 높은 건조 기술력으로 우위를 점한 데다, 기존에 주력해 온 일반 상선 부문..."
2024.02.02.,[더벨][Financial Index/HD현대그룹]순항하는 조선3사…오일뱅크는 '역성장',"HD현대중공업, 현대삼호중공업, 현대미포조선의 매출 합산액이 3조4000억원 증가하며 순항 중이다. 다만 HD현대오일뱅크는 정제마진 하락 여파로 매출이 26조원에서 20조원으로 역성장했다. 태양광 발전용 모듈 제조사 HD현대에너지솔루션의 매출 역시 전년 동기대비 40% 감소했다. HD현대의..."
2024.02.02.,"HD현대, 협력사 대금 4000억 조기 지급","부문별로는 조선 3사(HD현대중공업, 현대미포조선, 현대삼호중공업)가 2199억원, 건설기계 3사(HD현대사이트솔루션, HD현대인프라코어, HD현대건설기계)가 1698억 원, 에너지 부문 HD현대일렉트릭이 263억원, HD현대마린솔루션이 83억원을 조기 지급한다. HD현대 관계자는 “협력사들의 안정적인 경영 환경..."
2024.02.02.,"실적 날고, 주가 뛰고… 조선3사 봄날 온다","HD현대 그룹의 조선중간지주사 HD한국조선해양은 전거래일 대비 3000원(2.62%) 오른 11만7700원에 거래됐다. 옛 대우조선해양인 한화오션은 1.81% 오른 2만2450원, 삼성중공업은 1.12% 오른 7220원에 거래 중이다. 전통산업인 조선업은 주가순자산비율(PBR)이 낮은 대표적인 업종이다. PBR이란 기업의 순자산 대비..."
2024.02.02.,"방사청, HD현대 제재 논의…KDDX 입찰 변수될듯",방사청 이달 중 입찰 참가자격 제한 심의 하반기 KDDX 사업 참여에 영향 불가피 HD현대중공업 특수선 사업부에 긴장감이 감돌고 있다. 방위사업청(이하 방사청)이 한국형 차기 구축함(KDDX) 사업과 관련해 군사기밀을 빼내 회사 내부망에 공유한 혐의로 HD현대중공업 직원 9명이 유죄 판결을 받은 것과 관련해...
2024.02.02.,"HD현대, 설 앞두고 협력사 대금 4천억원 조기 지급","부문별로는 조선 3사(HD현대중공업, 현대미포조선, 현대삼호중공업)가 2,199억 원, 건설기계 3사(HD현대사이트솔루션, HD현대인프라코어, HD현대건설기계)가 1,698억 원, 에너지 부문 HD현대일렉트릭이 263억 원, HD현대마린솔루션이 83억 원을 조기 지급한다. 한편, HD현대 주요 계열사들은 협력사 경쟁력..."
2024.02.03.,"HD현대중공업 '수출 잠수함 안전 인증제' 도입…""신뢰 높인다""","HD현대중공업이 잠수함 해외시장 개척을 위해 국내·외 선급과 손을 잡았다. 1일 HD현대중공업에 따르면 최근 DNV(노르웨이·독일선급)와 'Naval Submarine Rule 기반의 잠수함 안전분야 선급인증'을 위한 업무협약(MOU)을 체결한데 이어, KR(한국선급)과 '함정 규칙과 수출 잠수함의 신뢰성 및 NATO Code 기반 운항..."
2024.02.03.,정기선 HD현대 대표이사 부회장의 '50년 비전' [CEO파일],"""AI와 디지털, 로봇 등의 첨단 기술이 더해진 HD현대의 Xite 혁신은 건설 현장과 장비의 개선을 넘어 인류가 미래를 건설하는 근원적 방식을 변화시킬... 2022년에는 현대중공업그룹 AI포럼 개회사에서 ""현대중공업그룹의 새로운 50년에 있어 AI가 핵심 동력이 될 것으로 보고 아낌없는 지원을 해나갈 것이다..."
2024.02.03.,"HD현대, 상생경영 행보...협력사 대금 4000억 조기 지급","부문별로는 조선 3사(HD현대중공업, 현대미포조선, 현대삼호중공업)가 2,199억 원, 건설기계 3사(HD현대사이트솔루션, HD현대인프라코어, HD현대건설기계)가 1,698억 원, 에너지 부문 HD현대일렉트릭이 263억 원, HD현대마린솔루션이 83억 원을 조기 지급한다. HD현대 관계자는 ""협력사들의 안정적인 경영..."
2024.02.03.,"HD현대, 설 앞두고 협력사에 대금 4243억원 조기지급","부문별로는 조선 3사(HD현대중공업∙현대미포조선∙현대삼호중공업)가 2199억원, 건설기계 3사(HD현대사이트솔루션∙HD현대인프라코어∙HD현대건설기계)가 1698억원, 에너지 부문 HD현대일렉트릭이 263억원, HD현대마린솔루션이 83억원을 조기 지급한다. HD현대 관계자는 ""협력사들의 안정적인 경영 환경..."
2024.02.03.,"HD현대, 설 앞두고 협력사 자재 대금 4000억원 조기 지급","HD현대에 따르면 부문별로는 조선 3사(HD현대중공업, 현대미포조선, 현대삼호중공업)가 2199억원, 건설기계 3사(HD현대사이트솔루션, HD현대인프라코어, HD현대건설기계)가 1698억원, 에너지 부문 HD현대일렉트릭이 263억원, HD현대마린솔루션이 83억원을 조기 지급한다. HD현대 관계자는 ""협력사들의..."
2024.02.03.,"""쌈짓돈 오해 노동복지기금, 여야 모두 진심 통했죠""",대기업 경우 HD현대중공업 노동조합이 지난해 2억을 했고요. 올해도 그 고민을 시작하고 있습니다. 나머지 노동조합에 대해서 충분히 협조를 구하고 있고요. 좀 더 어려운 노동자를 위해서 해보자는 것이죠. 하청노동자들이나 노동의 사각지대에 있는 사람들을 위한 구제책으로요. 기업에도 HD현대중공업을...
2024.02.04.,울산대학교 HD현대중공업 울산정보산업진흥원 조선해양 디지털콘텐츠 센터 조...,"울산대학교(총장 오연천)는 HD현대중공업(대표이사 이상균), 울산정보산업진흥원(원장 장병태)과 조선·해양 디지털 콘텐츠 제작 및 글로벌 조선·해양 디지털 콘텐츠 트레이닝 센터 조성을 위한 업무 협약을 체결했다고 4일 밝혔다. 이번 협약은 울산의 주력산업인 조선·해양 산업과 콘텐츠 산업의 융복합을 통해..."
