날짜,제목,내용
2023.07.12.,"[영상] 삼성중공업, 캐나다 해양플랜트 수주에 한발 더",삼성중공업이 캐나다 해양플랜트 기본설계(FEED)를 수주했습니다. 삼성중공업은 미국 EPCC(설계·조달·시공·시운전)업체 블랙앤비치(Black & Veatch)와 컨소시엄을 구성해 크시 리심스(Ksi Lisims) 해양플랜트의 프트엔드 엔지니어링 및 기본설계(FEED) 계약을 체결했습니다. 자세한 내용은 더구루...
2023.07.12.,삼성중공업 '기관평단가는?' 기관 9일째 매수…조선·LNG·토목 관련주 '강세...,"▲삼성중공업 외국인 평단가 6237원, 기관 매수, 외국인 매수, 보험 매수, 투신 매수, 연기금 매수, 사모펀드 매수, 개인 매도, 금투 매도, 은행 매도 12일 오전 10시 55분 조선 관련주로 분류된 삼성중공업이 전 거래일 대비 10.61% 상승한 8340원에 거래되고 있다. 삼성중공업은 사업 부문을..."
2023.07.12.,"삼성중공업, 4거래일 연속 상승에 5% 급등…52주 최고가 경신",삼성중공업이 가파른 상승세다. 삼성중공업은 12일 코스피 시장에서 오전 9시23분 현재 전 거래일보다 5.17%(390원) 상승한 7930원에 거래되고 있다. 이 회사는 52주 최고가인 7540원 위에서 거래되고 있다. 삼성중공업은 6일을 제외하고 30일부터 11일까지 5% 미만의 상승폭을 나타냈다.
2023.07.12.,삼성중공업 주가 '싱글벙글'…수중 방사소음 정밀 분석 성공 효과,삼성중공업 주가가 상승세를 탔다. 이 회사는 소나를 통해 탐지한 바닷속 음파 신호를 분석해 선박 수중 방사소음을 정밀 분석하는 기술을 확보했다고 밝혔다. 이는 주로 군사 목적으로 활용됐는데 상선 수중 방사소음 연구 분야에서는 처음으로 이 기법을 적용해 17만4000㎥급 초대형 LNG(액화천연가스)...
2023.07.13.,'50년 무노조 끝'…삼성중공업 현장직 노조 깃발 올렸다,"삼성중공업에서 창사 이래 처음으로 현장직 노동조합이 출범했다. 삼성중공업 노조는 13일 경남 거제시청에서 기자회견을 열고 ""더 이상 근로자가 아닌 당당한 노동자임을 선언하며 마침내 삼성중공업에도 노조의 깃발을 올렸다""고 밝혔다. 현장직 노동자들이 노조를 설립한 것은 1974년 창사 이후 약 50년..."
2023.07.13.,"삼성중공업에 노조 생겼다... ""당당한 노동자로 살아갈 것""","조합원 숫자는 ""비공개"", 민주노총과 상급단체 가입 등 협의 ▲ 삼성중공업노동조합은 13일 거제시청 브리핑실에서 기자회견을 열었다. ⓒ 윤성효 ""더 이상 근로자가 아닌, 당당한 노동자로 살아갈 것을 선포하며 무노조 삼성중공업에도 노동조합이 꽃피었음을 알린다."" 삼성중공업 현장직 노동자들이 가입해..."
2023.07.13.,"삼성중공업, 2Q 흑자전환 가능-메리츠","메리츠증권은 13일 삼성중공업이 2분기에 흑자전환할 것이라 내다봤다. 목표주가는 기존 7천500원에서 상향 조정한 9천원, 투자의견 '매수'를 유지했다. 배기연 메리츠증권 연구원은 삼성중공업의 2분기 예상 매출액은 전년 대비 49.3% 상승한 2조1천291억원, 영업이익은 흑자전환한 684억원을..."
2023.07.13.,"노동조합 출범 삼성중공업, 사용자는 '무반응'","'삼성중공업 노동조합 가입 문의'. 최길연(사진) 삼성중공업 노조위원장이 꺼낸 명함에 적힌 문구다. 그는 ""많은 이가 참여할 수 있게 조직해 나가겠다""고 말했다. 그와 나눈 일문일답. 최길연 삼성중공업 노조 위원장이 향후 활동 계획을 말하고 있다. /남석형 기자 -현재 조합원은 몇 명인가? ""언론이 이 부분을..."
2023.07.13.,"삼성중공업, 선박 수중 방사소음 정밀분석 기술 확보","초대형LNG운반선 계측 분석…상선의 소나 신호 분석기법 첫 적용 삼성중공업은 소나를 통해 탐지한 바닷속 음파 신호를 분석해 선박 수중 방사소음을 정밀 분석하는 기술을 확보했다고 지난 11일 밝혔다. 소나 신호 분석기법은 소음원이 방출하는 소리를 수신해 소음의 세기, 방향, 거리 등을 측정하는 기술로..."
2023.07.13.,"삼성중공업 3년 연속 수주목표 달성 유력, 정진택 고가 해양플랜트는 '덤'",삼성중공업이 수주에 속도를 내며 3년 연속 목표 달성을 바라볼 수 있게 됐다. 정진택 삼성중공업 대표이사 사장은 경쟁력이 높은 해양플랜트에서 수주 성과를 내는 데 더욱 박차를 가할 것으로 예상된다. 정진택 삼성중공업 대표이사 사장(사진)이 수주와 영업실적에서 모두 좋은 성과를 내고 있는데...
2023.07.13.,"[속보] 삼성중공업, 장초반 엎치락 뒤치락",삼성중공업(010140) 장초반 엎치락 뒤치락 CBC뉴스ㅣCBCNEWS
2023.07.13.,[삼성그룹] 시가총액 4조1890억원 증가...삼성중공업 8.36% 상승 '주목',"이들 계열사 중 삼성중공업 종목은 전거래일 대비 8.36% 상승해 삼성그룹 계열사에서 주가상승률 1위를 기록했다. 삼성중공업 뒤를 이어 삼성엔지니어링, 삼성화재 종목도 각각 6.3%, 1.25%씩 상승해 상승률 상위권에 이름을 올렸다. 한편, 삼성증권 종목은 -0.71%를 기록해 삼성그룹..."
2023.07.13.,"[공매도 TOP 10 종목] 코스피, 팬오션 공매도 1위…삼성중공업-삼성전자-카카...","이어 삼성중공업(42만7695주), 삼성전자(39만3105주), 카카오뱅크(29만838주), SK네트웍스(28만2691주), 대우건설(27만8603주), 우리금융지주(25만8255주), 포스코인터내셔널(25만7874주), HD현대인프라코어(23만1874주), 삼성엔지니어링(21만2224주) 순으로 뒤를 이었다. 카카오뱅크, 대우건설, 포스코인터내셔널..."
2023.07.13.,[간추린 경남] 마산자유무역지역 기업 여름휴가 평균 5.4일 외,"삼성중공업 첫 현장직 노조 출범…“노동권 보장” 삼성중공업 현장직 노동자들의 첫 노동조합이 출범했습니다. 삼성중공업 노조는 오늘(13일) 거제시청 브리핑룸에서 기자회견을 열고, 2017년 크레인 참사 이후에도 노동자가 다쳐도 치료받을 권리를 보장받지 못하고 있어 노조를 설립했다고 말했습니다. 또..."
2023.07.14.,"KB증권, 삼성중공업 목표가↑…""수주액 예상치 넘어""","KB증권은 14일 삼성중공업이 올해 추정치를 웃도는 수주액을 달성할 것이라며 목표주가를 5천700원에서 8천원으로 올렸다. 정동익 연구원은 ""삼성중공업의 상반기 신규 수주는 모두 32억달러로 올해 신규 수주 목표의 3분의 1을 달성했다""며 ""수주액은 최근 메탄올 추진 컨테이너선 16척 수주 건을 포함하면..."
2023.07.14.,삼성중공업 첫 현장직 노조 출범…“노동권 보장”,"삼성중공업 현장직 노동자들의 첫 노동조합이 출범했습니다. 삼성중공업 노조는 어제(13일) 거제시청 브리핑룸에서 기자회견을 열고, 2017년 크레인 참사 이후에도 노동자가 다쳐도 치료받을 권리를 보장받지 못하고 있어 노조를 설립했다고 말했습니다. 또 현장직 노동자들은 장마철 무급휴직 등으로 월급이..."
2023.07.14.,"삼성중공업, 2분기도 흑자기조 유지…목표가 ↑-KB","KB증권은 삼성중공업(010140)이 흑자 전환 기조를 이어갈 것이라며 목표주가를 기존 5700원에서 8000원으로 40% 상향했다. 다만 최근 주가가 목표주가를 상회하고 있는 만큼, 투자의견은 보유(Hold)를 유지했다. 14일 정동익 KB증권 연구원은 “2분기에도 흑자 기조가 유지될 것”이라며 이같이 밝혔다. 그는..."
2023.07.14.,"삼성중공업, 27일 기업설명회 개최","삼성중공업은 오는 27일 국내외 애널리스트, 기관 투자기관을 대상으로 최근 경영실적과 주요 현안에 대해 기업설명회를 갖는다고 14일 공시했다."
2023.07.14.,"삼성중공업, 덴마크 셀시우스 수주 선박 하반기 인도",10일 18만㎥ LNG선 '셀시우스 제네바' 명명식 개최 하반기 1척 인도…내년 9월까지 순차적으로 납품 삼성중공업이 덴마크 셀시우스(Celsius Shipping)로부터 수주한 선박을 하반기 인도한다. 14일 업계에 따르면 삼성중공업은 지난 10일 18만㎥ 액화천연가스(LNG) 운반선 '셀시우스 제네바'의...
2023.07.14.,"포스코 STS, 삼성중공업과 5년간 LNG 화물창용 공급 계약 체결",포스코가 경남 거제조선소에서 삼성중공업과 액화천연가스(LNG) 운반선 화물창용 스테인리스 장기공급 계약을 12일 체결했다. 양측은 친환경 에너지 산업용 소재 연구개발에도 협력하기로 합의했다. 포스코는 이번 계약으로 포스코는 향후 5년간 삼성중공업이 건조하는 LNG운반선 화물창(Membrane) 제작에...
2023.07.14.,"[데이터로 보는 증시] 삼성전자, 기관·외국인 코스피 순매수 1위(7월 14일-최...","외국인은 삼성전자(3527억원)와 SK하이닉스(000660)(1363억원), 현대모비스(395억원), 현대차(353억원), 이수페타시스(302억원), KB금융(267억원), LG전자(212억원), 삼성중공업(010140)(177억원), 삼성전자우(005935)(155억원), NAVER(146억원), 카카오(139억원), 삼성전기(131억원), LG이노텍..."
2023.07.14.,"50년 무노조 끝낸 삼성重, 수주 호황에 노사갈등 변수 되나",뉴데일리 도다솔 기자 = 삼성중공업에 첫 현장직 노동조합이 출범하면서 긴장감이 감돌고 있다. 설립 취지가 노동 환경 개선인 만큼 앞으로 노사 간 협의점을 찾는 과정에서 전에 없던 진통을 겪을 것으로 전망된다. 14일 조선업계에 따르면 삼성중공업노동조합은 전날 출범 사실을 공식적으로 알렸다. 설립...
2023.07.14.,"계속되는 수주에…조선주, 하반기도 기대감↑","삼성중공업이 건조한 LNG선. /삼성중공업 제공 상승 중인 조선주가 하반기에도 긍정적인 흐름을 이어갈 것이란 증권가의 전망이 나왔다. 이에 계속되는 수주 소식이 주가 상승 사이클에 반영될 것이란 분석이 나왔다. 한국거래소에 따르면, 조선 테마로 분류되는 조선업체들의 주가는 12일 종가 기준으로..."
2023.07.15.,"철강·조선업계, 무사고 여름 위해 '혹서기 대책' 풀가동","삼성중공업도 점심시간 전에 온도를 측정해서 28.5℃를 넘으면 점심시간을 30분 연장하고, 32.5℃ 이상이면 1시간 더 늘린다. 작업장 곳곳에 제빙기 146여대, 냉온정수기 457를 설치해 얼음물을 언제든지 마실 수 있도록 했다. 용접작업자들에게는 개인별로 조끼 안에 압축공기를 순환시켜 체온을 낮추는..."
2023.07.15.,민주노총 '돈 되는 확장' 시동…잇단 탈퇴에 외국인 눈독[이슈속으로],"최근 출범한 삼성중공업 현장직 노조가 결성되는 데 있어 금속노조가 결정적인 역할을 했다고 전해진다. 또한, 조선사의 외국인 채용을 강하게 반대한 금속노조가 늘어나는 외국인 노동자를 끌어안으려는 시도도 포착된다. 15일 관련업계에 따르면 민주노총은 최근 몇 년 사이 대규모 사업장 노조와 결별했다...."
2023.07.15.,"[베스트&워스트] 웰바이오텍, 리튬 수입 계약에 62% ‘껑충’…정리매매 우선...","1위는 삼성중공업우(-91.50%)로 집계됐다. 이어서 SK네트웍스우는 80.95%(1만5300원) 하락한 3600원을 기록했으며, 흥국화재2우B는 한 주간 68.07%(6780원) 내린 3180원에 장을 마쳤다. 현대비앤지스틸우(-63.90%)과 DB하이텍1우(-39.86%)도 큰 폭 하락했다. 이들 5개 정리매매 대상 종목들은 지난해 말 기준 상장..."
2023.07.15.,"[한證막] 코스피, 美 인플레 둔화에 2600선 '회복'…전주比 4%↑",5% 상승했다. 컨테이너선은 2021년 1분기부터 신조선가가 전년 대비 20.8% 뛰었다. 이같은 장밋빛 전망에 △삼성중공업(010140) 16.2% △한화오션(042660) 15.32% △HD현대중공업(329180) 8.39% △HD한국조선해양(009540) 7.29% △현대미포조선(010620) 6.52% 등 한주간 조선주가 모처럼 함박웃음을 지었다.
2023.07.15.,"""이제 기지개 펴는데""…파업 깃발에 조선사들 '전전긍긍'",삼성중공업은 이번 파업에 참여하지 않았다. 이번 파업은 임금 및 단체 협상 난항에 따른 것이다. 현대중공업 노사는 지난해 5월 상견례 이후 교섭을 이어오고 있지만 협상에 진전을 보지 못하고 있다. 현대중공업 노조는 △기본급 18만4900원 인상 △근속 수당 인상 △임금체계 개편 전담팀 구성 △사회연대기금...
2023.07.15.,[코스피 200 주간동향] 금양 22.05% 상승…지수 구성종목 중 주간 상승률 1위,"금양 뒤를 이어 율촌화학, 삼성중공업 종목이 각각 19.21%, 17.04%씩 상승해 주가 상승률 상위권에 이름을 올렸다. 한편, 하이브는 -10.31%를 기록해 지수 구성종목 중 가장 부진한 흐름을 나타냈다. 14일 기준 코스피200 지수 구성종목 중 상승률 상위 종목은 다음과 같다...."
2023.07.15.,"KB증권, 7월 둘째주 HD한국조선해양 등 10종목 매수 추천","삼성중공업(010140) 2분기 매출액 1조8619억원(+30.6% YoY), 영업이익 312억원(흑자전환 YoY, 영업이익률 1.7%) 추정. 충당금효과와 재고자산 평가이익에 기반한 흑자라는 점은 다소 아쉬운 대목. 상반기 신규수주는 32억 달러로 연간 수주목표 1/3 달성. 목표주가를 8000원으로 40.4% 상향조정하지만..."
2023.07.15.,"[주간증시전망] ""美 금융주·빅테크 등 2분기 실적 주목…코스피 2540~2660 전...",이 기간 외국인의 순매수 상위 종목은 △삼성전자 2190억 원 △삼성중공업 1000억 원 △한미반도체 820억 원 △삼성엔지니어링 640억 원 △현대차 570억 원이다. 기관의 순매수 상위 종목은 △삼성전자 1230억 원 △POSCO홀딩스 1020억 원 △LG화학 690억 원 △NAVER 590억 원 △SK하이닉스 530억 원이다....
2023.07.15.,S-Oil 공매도 3만건 이상 감소…국제유가 상승 소식에 주가 강세 보여,"한편 이날 코스피 공매도 종목 순위는 두산에너빌리티 104만507건, 팬오션 52만4391건, 삼성전자 47만8382건, SK하이닉스 43만6292건, 삼성중공업 37만2513건, 현대로템 35만6614건, 포스코인터내셔널 24만6965건, SK네트웍스 22만4414건, GS건설 21만8228건, 카카오뱅크 19만5675건 순이다. 또..."
2023.07.15.,"금양, 공매도 거래량 '2만건 가량 증가'... 공매 거래대금 '130억 규모'","한편 이날 코스피 공매도 종목 순위는 두산에너빌리티 104만507건, 팬오션 52만4391건, 삼성전자 47만8382건, SK하이닉스 43만6292건, 삼성중공업 37만2513건, 현대로템 35만6614건, 포스코인터내셔널 24만6965건, SK네트웍스 22만4414건, GS건설 21만8228건, 카카오뱅크 19만5675건, 한미반도체 18만9988건..."
2023.07.16.,[삼성그룹 주간동향] 주간 시총 30조290억원 껑충...삼성중공업 17.04% 급등...,"이들 계열사 중 삼성중공업은 지난 한주간 17.04% 상승해 삼성그룹 계열사에서 주간기준 상승률 1위를 기록했다. 삼성중공업 뒤를 이어 삼성엔지니어링, 삼성화재 종목도 각각 12.89%, 10.14%씩 상승해 상승률 상위권에 이름을 올렸다. 지난 14일 삼성그룹 전체 계열사의 주간 기준..."
2023.07.16.,"[데이터로 보는 증시]삼성전자, 기관·외국인 주간 코스피 순매수 1위(7월 10...","외국인은 삼성전자(5716억원)와 삼성중공업(010140)(1179억원), SK하이닉스(1171억원), 현대차(005380)(920억원), 한미반도체(042700)(817억원), 금양(001570)(744억원), 삼성엔지니어링(028050)(659억원), 기아(545억원), 현대모비스(518억원), 한화오션(482억원)등을 순매수한 반면 LG에너지솔루션..."
2023.07.16.,"“하반기 큰 장 선다”…조선 빅3, 수주목표 달성·흑자 전환 ‘청신호’ [비...",국내 조선업계 빅3(HD한국조선해양·한화오션·삼성중공업)가 올해 우수한 수주 성적과 함께 실적 턴어라운드를 달성할 것이라는 기대감이 커지고 있다. 이미 3년치 일감을 확보한 상황에서 고부가가치 선박을 중심으로 수주를 이어가며 수주 잔고의 질이 높아지고 있어서다. 이미 분기 기준 흑자...
2023.07.16.,"""차세대 원전 제조거점도 부울경""","{주한규/한국원자력연구원장/""여태까지 해왔던 전통적인 제작,제조 기술을 넘어서 혁신제조공정에 대해서도 연구개발을 계속 해야됩니다.""} 여기에다 SMR을 활용한 해상원전 개발도 가능해지면서 삼성중공업, 한화오션 등 지역 조선업계도 가세했습니다. {박완수/경남도지사/""지역에 소재하고 있는..."
2023.07.16.,경남 반도체 품어야 경제 미래 보인다,"한 도민은 ""한화오션 R&D 센터 서울 이전설, 삼성중공업 부산 센터 추진 등은 경남도민을 의식하지 않은 것이란 반발이 나온다""면서 ""반도체를 품어 지식산업 구조 첨단화에 경남의 미래가 있다""고 말했다. 김인수 경남도 산업정책과장은 ""신공항 신항 등 물류 산업의 기반이 갖춰지고 경남 반도체 산업 육성이 국가..."
2023.07.16.,"성우하이텍, 공매도 거래량 '7만건 가량 증가'... 공매 거래대금 '27억 규모'","한편 이날 코스피 공매도 종목 순위는 두산에너빌리티 104만507건, 팬오션 52만4391건, 삼성전자 47만8382건, SK하이닉스 43만6292건, 삼성중공업 37만2513건, 현대로템 35만6614건, 포스코인터내셔널 24만6965건, SK네트웍스 22만4414건, GS건설 21만8228건, 카카오뱅크 19만5675건, 한미반도체 18만9988건..."
2023.07.16.,시총10조 한화오션 MSCI지수 편입 유력…군함도 수주,"침체기였던 지난해 조선 3사 모두 영업손실에 시달렸다는 것을 감안해도, HD한국조선해양(영업손실 3555억원), 삼성중공업(8544억원)보다 2~4배 손실 규모가 컸다. 2년간 영업손실로 인해 2조7000억원의 결손금도 발생했다. 부채 비율은 인수 직전 1분기 기준으로 1858%까지 올랐다. 한화그룹은 5월 23일..."
2023.07.16.,'보유자 영역' 한미반도체·이수페타시스 이을 종목 있을까? [김호성의 마켓워...,"이 기간 외국인의 순매수 상위 종목은 삼성전자(2190억원), 삼성중공업(1000억원), 한미반도체(820억원), 삼성엔지니어링(640억원), 현대차(570억원) 등이다. 기관은 삼성전자(1230억원), POSCO홀딩스(포스코홀딩스/1020억원), LG화학(690억원), NAVER(네이버/590억원), SK하이닉스(530억원) 순으로 순매수 규모가 컸다...."
2023.07.16.,철강조선업계 최고폭염 여름 대비 안전대책에 만전,"삼성중공업도 점심시간 전에 온도를 측정해서 28.5℃를 넘으면 점심시간을 30분 연장하고, 32.5℃ 이상이면 1시간 더 늘린다. 작업장 곳곳에 제빙기 146여대, 냉온정수기 457를 설치해 얼음물을 언제든지 마실 수 있도록 했다. 용접작업자들에게는 개인별로 조끼 안에 압축공기를 순환시켜 체온을 낮추는..."
2023.07.16.,"일동홀딩스, 일동바이오사이언스 美 GRAS 인증에 주가 강세…공매도는?","코스피 공매도 종목 순위는 두산에너빌리티 104만507건, 팬오션 52만4391건, 삼성전자 47만8382건, SK하이닉스 43만6292건, 삼성중공업 37만2513건, 현대로템 35만6614건, 포스코인터내셔널 24만6965건, SK네트웍스 22만4414건, GS건설 21만8228건, 카카오뱅크 19만5675건 순이다. 하나마이크론..."
2023.07.17.,"삼성중공업, 3.9조 잭팟 터졌다…단일 계약 역대 최대",삼성중공업이 무려 4조 원에 육박하는 초대형 계약을 따냈다. 단일 프로젝트 수주 계약으론 역대 최대 규모다. 3년 연속 수주 목표 조기 달성에도 청신호가 켜졌다. 삼성중공업은 아시아 지역 선주사와 1만 6000TEU급 메탄올 추진 컨테이너선 16척 건조계약을 체결했다고 17일 공시했다. 계약 총액 31억...
2023.07.17.,"삼성중공업, 메탄올 추진선 16척 3.9조원에 수주","삼성중공업은 아시아 지역 선주사로부터 1만6000 TEU급 메탄올 추진 컨테이너선 16척을 수주했다고 17일 공시했다. 수주 금액은 3조9593억원으로 단일 선박 계약으로는 역대 최대 규모다. 삼성중공업은 이번 수주로 지난해 6월 종전 최대 기록(LNG운반선 12척, 3조3310억원)을 경신했다고 밝혔다. 이들..."
2023.07.17.,"삼성중공업, 메탄올추진선 4조원 수주 ‘대박’","삼성중공업이 한꺼번에 약 4조원의 친환경 선박 건조 계약을 체결하는 ‘잭팟’을 터트렸다. 삼성중공업은 아시아 지역 선주사로부터 1만 6000TEU급 메탄올 추진 컨테이너선 16척을 수주했다고 17일 공시했다. 수주 금액은 3조 9593억원으로, 단일 선박 계약으로는 역대 최대 규모다. 이들 선박은 2027년..."
2023.07.17.,"포스코 ""삼성중공업에 LNG운반선용 스테인리스 5년간 공급""",포스코가 지난 12일 삼성중공업 거제조선소에서 삼성중공업과 '액화천연가스(LNG) 운반선 화물창용 스테인리스 스틸(스테인리스) 장기공급 계약'을 체결했다고 14일 밝혔다. 강철 합금인 스테인리스는 잘 녹슬지 않는 특징을 가졌다. 이번 계약으로 포스코는 향후 5년간 삼성중공업이 LNG 운반선 화물창(Membrane)...
2023.07.17.,"[속보] 삼성중공업 대규모 수주소식 상승, 7거래일 호조","삼성중공업(010140) 대규모 수주소식 상승 , 7거래일 호조 CBC뉴스ㅣCBCNEWS"
2023.07.17.,[오늘의 주요공시] 삼성중공업·한글과컴퓨터 등,"이투데이=권태성 기자 | △한글과컴퓨터, 한컴AI웹에디터 분할신설 △삼성중공업, 4조 원 규모 컨테이너선 16척 수주 △GC녹십자, 면역글로불린 혈액제제 미 FDA 품목허가 재신청 △코스나인 “타법인 출자 검토중…확정 사항은 없어” △한앤컴퍼니, 루트로닉 2차 공개매수 실시 △백광산업, 전 대표이사..."
2023.07.17.,"[공매도 TOP 10 종목] 코스피, 삼성중공업 공매도 1위…포스코인터내셔널-삼성...","뉴시스 그래픽 코스피 시장에서 17일 공매도 거래량에서 1위를 차지한 것은 삼성중공업으로 나타났다. 한국거래소에 따르면 삼성중공업의 17일 공매도 수량은 70만3834주로 나타났다. 삼성중공업은 전날 5위에서 1위로 올라섰다. 이어 포스코인터내셔널(41만5425주), 삼성전자(40만8585주)..."
2023.07.17.,"삼성중공업, 4조 규모 컨테이너션 16척 공사 수주",= 삼성중공업은 아시아 지역 선주로부터 3조9593억원 규모의 컨테이너선 16척 공사를 수주했다고 17일 공시했다. 이는 최근 매출액의 66.6% 규모로 계약기간은 지난 14일부터 2027년 12월31일까지다.
2023.07.18.,"삼성중공업, 4兆 수주 ‘잭팟’…올해 목표치 66% 달성","삼성중공업이 4조원에 가까운 대규모 친환경 선박 건조 계약을 단번에 체결하며 3년 연속 수주목표 달성에 성큼 다가섰다. 삼성중공업은 아시아 지역 선주사로부터 1만6000TEU급 메탄올 추진 컨테이너선 16척을 수주했다고 7월 17일 공시했다. 수주 금액은 3조 9593억원으로, 단일 선박 계약으로는 역대..."
2023.07.18.,"돌아온 외국인의 '픽' 삼성중공업, 주가 상승 부담 없을까","삼성중공업의 역대급 수주 소식에 외국인 투자자들은 지난주 미리 몰려들었다. 하반기에 수익성 개선이 본격화 하며 주가 흐름도 긍정적일 전망이다. 최근 급등세로 주가 부담도 있지만 재무 흐름도 개선돼 가는 중으로, 오히려 대형 조선사 중에서는 저평가 매력이 돋보인다는 평이 나온다. 역대급 수주..."
2023.07.18.,"삼성중공업-HD한국조선해양-한화오션, 올해 호실적 전망","삼성중공업, HD한국조선해양, 한화오션이 올해 호실적을 거둘 것으로 전망되고 있다. HD한국조선해양이 부유식 해양설비, LNG 운반선 등 총 3조1200억원의 선박을 잇따라 수주한데 이어 삼성중공업이 친환경 선박 시장에서 4조원대 수주를 따내고, 한화오션이 한화그룹 편입 후 처음으로 군함을..."
2023.07.18.,"중공업 수주·FOMC 경계…장중 환율, 1250원대 터치 후 되돌림",전날 삼성중공업은 1만6000TEU(1TEU는 20피트 컨테이너 1개)급 메탄올 추진 컨테이너선 16척을 아시아 지역 선주로부터 3조9593억원에 수주했다고 공시했다. 이번 수주 계약은 삼성중공업의 지난해 전체 매출(5조9447억원)의 67%에 해당한다. 국내은행 딜러는 “어제 삼성중공업의 대규모 수주 소식으로 인해...
2023.07.18.,"삼성중공업, 공매도 거래량 '33만건 가량 증가'... 공매 거래대금 '59억 규모...",삼성중공업 공매도 거래량이 전거래일 보다 33만1321건 증가했다. 삼성중공업 공매도 거래량이 전거래일 보다 33만1321건 증가했다. 지난 17일 한국거래소에 따르면 삼성중공업 공매도 거래량은 70만3834건으로 나타났다. 이날 삼성중공업 주가는 전거래일 대비 1.93% 오른 8470원에...
2023.07.18.,"HD현대·삼성중공업, 반등 채비…해양플랜트 다시 수주길 열린다","삼성중공업은 올해 상향한 수주 목표를 달성하기 위해 해양플랜트 수주에 적극적입니다. 지금까지 FLNG 3척을 건조한 삼성중공업은, 지난해 말에도 말레이시아 페트로나스와 계약을 따냈습니다. 올해에는 모잠비크 코랄 2차 FLNG 수주를 앞두고 있고, 캐나다와 미국에서도 기본설계(FEED)를 수주해 유리한 고지를..."
2023.07.18.,"삼성중공업·한수원이 만드는 '바다 위 원전', 노르웨이 수출길 오르나","삼성중공업 파트너 '시보그', 노르웨이 원자력과 LoI 체결 'CMSR 접목' 부유식 원전 건설 검토 덴마크 시보그와 삼성중공업, 한국수력원자력이 개발 중인 부유식 원전 기술이 노르웨이에 수출될 전망이다. 시보그가 노르웨이 소형모듈원자로(SMR) 개발 전담 회사와 용융염 원자로(CMSR) 도입에 대한 사업을..."
2023.07.18.,한번에 연봉 1000만원 올렸다…10년 근속자엔 순금 준 이 회사,이는 경쟁사 HD현대중공업과 삼성중공업 수준의 임금체계를 갖추기 위한 조치로 풀이된다. 지난해 말 기준 옛 대우조선해양의 직원 연평균 급여는 7300만원으로 HD현대중공업(8470만원)·삼성중공업(8300만원) 대비 약 1000만원 낮았다. 한화오션 관계자는 “지난 인사 제도 개편 설명회 때 나왔던 내용으로...
2023.07.18.,"상반기 호황 누린 조선업계, 하반기 신조선가 더 오른다",이와 관련해 토탈에너지스는 작년 말부터 HD한국조선해양·삼성중공업과 LNG선 17척에 대한 협상을 재개한 상태다. 금융정보업체 에프엔가이드에 따르면 HD한국조선해양과 한화오션은 각각 2·4분기와 3·4분기에 기나긴 적자에서 탈출할 것으로 점쳐진다. 삼성중공업은 지난 1·4분기 22분기만에 흑자전환에...
2023.07.18.,7월 3주 주요 제조업 전망,"차세대 한국형 구축함(KDDX) 사업과 관련해 개념설계 등 군사기밀을 촬영해 사내에 공유한 현대중공업 관계자가 지난해 11월 유죄 판결을 받으며 현대중공업은 2025년까지 무기 체계 제안서 평가에서 감점 1.8점을 적용받게 됨 □ 삼성중공업, 선박 수중 방사소음 분석 기술 확보 - 삼성중공업이 11일 소나..."
2023.07.19.,"삼성중공업 주가 상승, 메탄올 추진선 수주 ""역대 최대규모""",삼성중공업 로고 삼성중공업 주가가 상승세다. 19일 오전 10시 25분 기준 삼성중공업은 4.76%(390원) 상승한 8590원에 거래되고 있다. 삼성중공업은 지난 17일 아시아 지역 선주사로부터 1만6000TEU(1TEU는 20피트짜리 컨테이너 1대분) 메탄올 추진 컨테이너선 16척을 수주했다고 공시했다. 수주액은...
2023.07.19.,[N-Stock] 삼성중공업 외국인 대량 매수 조선업 테마?...52주 신고가 경신,삼성중공업(010140)이 19일 오전 상승세를 유지하고 있다. 삼성중공업은 조선업 호황의 관련주로 트렌드와 매우 관계가 깊다. 즉 조선업 테마와 유관하다 하겠다. 삼성중공업에 대한 관심은 외국인들도 뜨거운 것 같다. 현재 외국인은 약 1백70여만주를 매수한 상황이다. 오후 장에 어떤 영향을 미칠지...
2023.07.19.,"삼성중공업, 하락 하루만에 5% 급등…8600원선 재돌파",삼성중공업이 가파른 상승세다. 삼성중공업은 19일 코스피 시장에서 오전 9시49분 현재 전 거래일보다 5%(410원) 상승한 8610원에 거래되고 있다. 삼성중공업은 14일을 제외하고 7일부터 17일까지 9% 미만의 상승폭을 나타낸 뒤 18일 3.19%의 낙폭을 기록했다.
2023.07.19.,"[공매도 TOP 10 종목] 코스피, 삼성중공업 공매도 1위…팬오션-두산에너빌리티...","뉴시스 그래픽 코스피 시장에서 19일 공매도 거래량에서 1위를 차지한 것은 삼성중공업으로 나타났다. 한국거래소에 따르면 삼성중공업의 19일 공매도 수량은 60만2599주로 나타났다. 삼성중공업은 전날 2위에서 1위로 올라섰다. 이어 팬오션(34만9463주), 두산에너빌리티(34만4320주), 대우건설..."
